Loc,time,ax,ay,az,temp,pressure,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
2583232, 799885, 0.57, -0.14, 0.79, 1114.98, 102783.11, -1.92, -1.72, 0, 2, 8, 40, -19, 34
2583296, 799918, 0.57, -0.14, 0.79, 1115.01, 102782.02, -1.83, -1.73, 0, 2, 15, 44, -21, 34
2583360, 799950, 0.57, -0.14, 0.79, 1114.81, 102785.88, -2.15, -1.74, 0, 2, 18, 42, -14, 34
2583424, 799985, 0.57, -0.14, 0.79, 1114.81, 102781.55, -1.79, -1.77, 0, 2, 12, 45, -13, 34
2583488, 800018, 0.57, -0.14, 0.79, 1115.10, 102781.94, -1.82, -1.77, 0, 2, 18, 43, -17, 34
2583552, 800053, 0.58, -0.14, 0.79, 1114.72, 102775.00, -1.25, -1.78, 0, 2, 17, 43, -20, 34
2583616, 800086, 0.57, -0.14, 0.79, 1115.10, 102779.35, -1.61, -1.77, 0, 2, 17, 50, -12, 34
2583680, 800116, 0.58, -0.14, 0.79, 1114.87, 102778.49, -1.54, -1.77, 0, 2, 23, 47, -19, 34
2583744, 800151, 0.58, -0.14, 0.79, 1115.13, 102779.99, -1.66, -1.76, 0, 2, 20, 56, -16, 34
2583808, 800184, 0.57, -0.14, 0.79, 1115.01, 102781.16, -1.76, -1.75, 0, 2, 17, 61, -14, 34
2583872, 800219, 0.57, -0.14, 0.79, 1115.07, 102782.16, -1.84, -1.74, 0, 2, 16, 58, -15, 34
2583936, 800249, 0.58, -0.14, 0.79, 1115.04, 102780.64, -1.72, -1.76, 0, 2, 25, 60, -13, 34
2584000, 800282, 0.58, -0.14, 0.80, 1115.19, 102782.16, -1.84, -1.76, 0, 2, 23, 47, -11, 34
2584064, 800317, 0.57, -0.14, 0.79, 1115.39, 102785.80, -2.14, -1.77, 0, 2, 31, 55, -12, 34
2584128, 800350, 0.57, -0.14, 0.79, 1115.13, 102781.72, -1.81, -1.80, 0, 2, 29, 55, -9, 34
2584192, 800382, 0.57, -0.14, 0.80, 1114.63, 102780.57, -1.71, -1.78, 0, 2, 28, 54, -11, 34
2584256, 800415, 0.57, -0.14, 0.80, 1115.39, 102778.28, -1.52, -1.77, 0, 2, 27, 35, -16, 34
2584320, 800448, 0.58, -0.14, 0.79, 1115.10, 102783.96, -1.99, -1.75, 0, 2, 27, 62, -9, 34
2584384, 800483, 0.58, -0.14, 0.77, 1115.10, 102776.74, -1.40, -1.78, 0, 2, 35, 126, 2, 34
2584448, 800514, 0.58, -0.14, 0.78, 1115.07, 102775.24, -1.27, -1.76, 0, 2, 54, 314, 31, 34
2584512, 800546, 0.58, -0.13, 0.78, 1115.28, 102782.35, -1.85, -1.73, 0, 2, 80, 521, 69, 34
2584576, 800581, 0.55, -0.14, 0.83, 1115.48, 102782.25, -1.85, -1.73, 0, 2, 50, 434, 72, 34
2584640, 800614, 0.55, -0.14, 0.83, 1115.25, 102779.11, -1.59, -1.73, 0, 2, 9, 221, 46, 34
2584704, 800649, 0.56, -0.14, 0.79, 1114.98, 102781.67, -1.80, -1.70, 0, 2, 0, 94, 28, 34
2584768, 800679, 0.55, -0.15, 0.81, 1115.36, 102782.27, -1.85, -1.70, 0, 2, 22, 131, 32, 34
2584832, 800712, 0.56, -0.15, 0.80, 1115.36, 102786.32, -2.18, -1.70, 0, 2, 30, 103, 29, 34
2584896, 800747, 0.55, -0.15, 0.81, 1115.10, 102781.07, -1.75, -1.75, 0, 2, 25, -2, 11, 34
2584960, 800780, 0.55, -0.15, 0.81, 1115.30, 102784.44, -2.03, -1.75, 0, 2, 15, -99, -7, 34
2585024, 800813, 0.55, -0.15, 0.80, 1115.19, 102785.03, -2.08, -1.78, 0, 2, 17, -68, -4, 34
2585088, 800847, 0.56, -0.14, 0.77, 1115.28, 102778.02, -1.50, -1.80, 0, 2, 61, 146, 18, 34
2585152, 800880, 0.56, -0.14, 0.81, 1115.25, 102783.14, -1.92, -1.79, 0, 2, 81, 289, 42, 34
2585216, 800915, 0.55, -0.15, 0.84, 1115.04, 102777.19, -1.43, -1.79, 0, 2, 62, 294, 43, 34
2585280, 800948, 0.53, -0.14, 0.85, 1115.22, 102780.21, -1.68, -1.78, 0, 2, 1, 24, 19, 34
2585344, 800980, 0.54, -0.15, 0.81, 1115.28, 102784.38, -2.02, -1.77, 0, 2, -15, -51, 13, 34
2585408, 801015, 0.55, -0.15, 0.80, 1115.13, 102782.30, -1.85, -1.76, 0, 2, 13, 89, 30, 34
2585472, 801048, 0.54, -0.15, 0.81, 1115.13, 102782.58, -1.88, -1.76, 0, 2, 20, 82, 28, 34
2585536, 801081, 0.54, -0.15, 0.82, 1115.19, 102780.42, -1.70, -1.77, 0, 2, 18, 27, 25, 34
2585600, 801116, 0.53, -0.15, 0.82, 1115.13, 102785.47, -2.11, -1.78, 0, 2, 3, -171, -9, 34
2585664, 801146, 0.54, -0.15, 0.78, 1115.25, 102782.57, -1.88, -1.79, 0, 2, 30, -130, -20, 34
2585728, 801181, 0.55, -0.14, 0.80, 1114.69, 102781.85, -1.82, -1.81, 0, 2, 51, -121, -27, 34
2585792, 801214, 0.55, -0.14, 0.81, 1115.10, 102780.50, -1.71, -1.84, 0, 2, 57, -57, -20, 34
2585856, 801247, 0.55, -0.14, 0.82, 1115.19, 102781.28, -1.77, -1.83, 0, 2, 28, -98, -29, 34
2585920, 801282, 0.56, -0.14, 0.81, 1115.25, 102785.46, -2.11, -1.83, 0, 2, 5, -121, -34, 34
2585984, 801312, 0.57, -0.14, 0.79, 1114.98, 102778.50, -1.54, -1.85, 0, 2, 13, -2, -16, 34
2586048, 801345, 0.56, -0.14, 0.80, 1115.04, 102783.25, -1.93, -1.84, 0, 2, 17, 125, 3, 34
2586112, 801380, 0.56, -0.15, 0.80, 1115.13, 102784.32, -2.02, -1.85, 0, 2, 22, 174, 7, 34
2586176, 801411, 0.56, -0.15, 0.81, 1115.39, 102782.61, -1.88, -1.84, 0, 2, 22, 209, 15, 34
2586240, 801443, 0.55, -0.14, 0.81, 1115.39, 102780.32, -1.69, -1.84, 0, 2, 11, 164, 11, 34
2586304, 801476, 0.55, -0.15, 0.81, 1115.39, 102783.77, -1.97, -1.83, 0, 2, 18, 111, 1, 34
2586368, 801509, 0.55, -0.15, 0.81, 1115.25, 102784.02, -1.99, -1.82, 0, 2, 22, 68, -5, 34
2586432, 801542, 0.55, -0.14, 0.81, 1115.45, 102781.30, -1.77, -1.85, 0, 2, 28, 11, -15, 34
2586496, 801574, 0.55, -0.14, 0.81, 1115.57, 102783.02, -1.91, -1.84, 0, 2, 30, -18, -23, 34
2586560, 801609, 0.55, -0.14, 0.81, 1115.48, 102781.10, -1.75, -1.86, 0, 2, 21, -47, -26, 34
2586624, 801642, 0.56, -0.14, 0.80, 1115.54, 102784.11, -2.00, -1.87, 0, 2, 27, -42, -24, 34
2586688, 801675, 0.56, -0.14, 0.81, 1115.19, 102781.58, -1.79, -1.86, 0, 2, 27, -1, -20, 34
2586752, 801708, 0.56, -0.14, 0.81, 1115.16, 102784.96, -2.07, -1.86, 0, 2, 18, 32, -18, 34
2586816, 801740, 0.56, -0.14, 0.81, 1115.48, 102781.10, -1.75, -1.87, 0, 2, 13, 22, -11, 34
2586880, 801773, 0.56, -0.14, 0.80, 1115.42, 102782.10, -1.83, -1.87, 0, 2, 11, 26, -12, 34
2586944, 801808, 0.56, -0.14, 0.80, 1115.36, 102781.99, -1.83, -1.86, 0, 2, 11, 42, -13, 34
2587008, 801841, 0.56, -0.15, 0.80, 1115.16, 102783.22, -1.93, -1.86, 0, 2, 24, 123, -3, 34
2587072, 801873, 0.56, -0.15, 0.81, 1115.16, 102781.49, -1.79, -1.86, 0, 2, 23, 116, -6, 34
2587136, 801906, 0.56, -0.14, 0.81, 1115.51, 102780.00, -1.66, -1.87, 0, 2, 11, 96, -5, 34
2587200, 801939, 0.55, -0.14, 0.81, 1115.74, 102785.17, -2.09, -1.86, 0, 2, -1, 48, -8, 34
2587264, 801974, 0.56, -0.14, 0.80, 1115.39, 102781.47, -1.79, -1.86, 0, 2, 1, 39, -6, 34
2587328, 802007, 0.56, -0.15, 0.80, 1115.22, 102775.58, -1.30, -1.87, 0, 2, 10, 52, -2, 34
2587392, 802037, 0.56, -0.15, 0.80, 1115.48, 102783.71, -1.97, -1.84, 0, 2, 23, 85, 0, 34
2587456, 802072, 0.56, -0.14, 0.81, 1115.48, 102782.83, -1.90, -1.84, 0, 2, 21, 88, -5, 34
2587520, 802105, 0.56, -0.14, 0.81, 1115.39, 102778.86, -1.57, -1.84, 0, 2, 22, 82, -7, 34
2587584, 802140, 0.55, -0.14, 0.81, 1115.45, 102786.78, -2.22, -1.83, 0, 2, 12, 50, -7, 34
2587648, 802170, 0.55, -0.14, 0.80, 1115.71, 102783.94, -1.99, -1.85, 0, 2, 10, 72, -3, 34
2587712, 802203, 0.55, -0.15, 0.80, 1115.39, 102780.02, -1.66, -1.85, 0, 2, 19, 124, 9, 34
2587776, 802238, 0.55, -0.14, 0.81, 1115.33, 102778.74, -1.56, -1.84, 0, 2, 23, 146, 9, 34
2587840, 802271, 0.55, -0.14, 0.82, 1115.42, 102780.08, -1.67, -1.82, 0, 2, 13, 101, 2, 34
2587904, 802304, 0.55, -0.14, 0.81, 1115.30, 102789.05, -2.40, -1.82, 0, 2, 14, 33, -7, 34
2587968, 802336, 0.55, -0.15, 0.80, 1115.42, 102779.22, -1.60, -1.84, 0, 2, 20, 29, -6, 34
2588032, 802369, 0.55, -0.15, 0.80, 1115.39, 102782.03, -1.83, -1.83, 0, 2, 34, 51, -10, 34
2588096, 802404, 0.55, -0.14, 0.81, 1115.51, 102784.33, -2.02, -1.82, 0, 2, 40, 57, -13, 34
2588160, 802435, 0.55, -0.14, 0.81, 1115.36, 102777.08, -1.43, -1.83, 0, 2, 34, 43, -13, 34
2588224, 802467, 0.55, -0.14, 0.81, 1115.68, 102780.42, -1.70, -1.81, 0, 2, 28, 11, -23, 34
2588288, 802502, 0.55, -0.14, 0.81, 1115.48, 102779.94, -1.66, -1.80, 0, 2, 21, -2, -25, 34
2588352, 802535, 0.55, -0.14, 0.81, 1115.65, 102782.08, -1.83, -1.79, 0, 2, 18, 25, -20, 34
2588416, 802568, 0.55, -0.14, 0.81, 1115.45, 102781.88, -1.82, -1.79, 0, 2, 18, 36, -12, 34
2588480, 802600, 0.55, -0.14, 0.81, 1115.39, 102784.07, -2.00, -1.80, 0, 2, 24, 24, -16, 34
2588544, 802633, 0.55, -0.14, 0.81, 1115.63, 102779.99, -1.66, -1.80, 0, 2, 14, -3, -22, 34
2588608, 802668, 0.55, -0.14, 0.81, 1115.48, 102785.14, -2.09, -1.79, 0, 2, 10, -36, -27, 34
2588672, 802701, 0.56, -0.14, 0.81, 1115.04, 102781.80, -1.81, -1.83, 0, 2, 10, -43, -27, 34
2588736, 802734, 0.56, -0.14, 0.80, 1115.80, 102785.30, -2.10, -1.82, 0, 2, 10, -20, -26, 34
2588800, 802768, 0.55, -0.14, 0.81, 1115.63, 102782.88, -1.90, -1.83, 0, 2, 5, -7, -22, 34
2588864, 802801, 0.56, -0.14, 0.80, 1115.57, 102777.25, -1.44, -1.85, 0, 2, 12, 32, -21, 34
2588928, 802836, 0.56, -0.14, 0.80, 1115.07, 102783.61, -1.96, -1.81, 0, 2, 23, 76, -15, 34
2588992, 802869, 0.56, -0.14, 0.81, 1115.28, 102783.50, -1.95, -1.81, 0, 2, 19, 94, -11, 34
2589056, 802902, 0.55, -0.14, 0.81, 1115.22, 102785.39, -2.10, -1.82, 0, 2, 7, 78, -17, 34
2589120, 802936, 0.56, -0.14, 0.81, 1115.07, 102779.28, -1.61, -1.85, 0, 2, 4, 64, -13, 34
2589184, 802969, 0.56, -0.14, 0.81, 1115.39, 102786.94, -2.24, -1.85, 0, 2, 6, 66, -11, 34
2589248, 803002, 0.56, -0.14, 0.81, 1115.19, 102783.30, -1.93, -1.84, 0, 2, 0, 55, -11, 34
2589312, 803037, 0.55, -0.14, 0.81, 1115.39, 102784.92, -2.07, -1.85, 0, 2, 0, 36, -13, 34
2589376, 803067, 0.56, -0.14, 0.80, 1115.28, 102781.49, -1.79, -1.87, 0, 2, -3, 19, -11, 34
2589440, 803100, 0.56, -0.14, 0.81, 1115.57, 102780.14, -1.68, -1.85, 0, 2, 4, 36, -13, 34
2589504, 803133, 0.56, -0.14, 0.80, 1115.30, 102785.88, -2.15, -1.87, 0, 2, 8, 16, -17, 34
2589568, 803166, 0.56, -0.14, 0.80, 1115.57, 102781.86, -1.82, -1.89, 0, 2, 18, 48, -22, 34
2589632, 803198, 0.56, -0.15, 0.81, 1115.80, 102782.42, -1.86, -1.90, 0, 2, 21, 44, -20, 34
2589696, 803231, 0.56, -0.14, 0.80, 1115.80, 102789.05, -2.40, -1.90, 0, 2, 12, 57, -23, 34
2589760, 803264, 0.56, -0.14, 0.80, 1115.48, 102777.92, -1.50, -1.93, 0, 2, 18, 100, -11, 34
2589824, 803297, 0.56, -0.14, 0.80, 1115.36, 102776.21, -1.35, -1.90, 0, 2, 17, 157, -3, 34
2589888, 803330, 0.56, -0.14, 0.80, 1115.51, 102781.16, -1.76, -1.89, 0, 2, 25, 223, 16, 34
2589952, 803364, 0.55, -0.14, 0.81, 1114.90, 102778.32, -1.53, -1.87, 0, 2, 28, 208, 19, 34
2590016, 803395, 0.55, -0.14, 0.81, 1115.71, 102783.94, -1.99, -1.86, 0, 2, 18, 170, 11, 34
2590080, 803428, 0.55, -0.14, 0.81, 1115.65, 102781.21, -1.77, -1.85, 0, 2, 21, 153, 12, 34
2590144, 803461, 0.55, -0.14, 0.81, 1115.80, 102783.28, -1.93, -1.84, 0, 2, 23, 124, 11, 34
2590208, 803493, 0.55, -0.14, 0.81, 1115.83, 102778.72, -1.56, -1.87, 0, 2, 40, 292, 41, 34
2590272, 803528, 0.54, -0.14, 0.82, 1115.83, 102778.72, -1.56, -1.85, 0, 2, 26, 196, 39, 34
2590336, 803561, 0.54, -0.14, 0.83, 1115.22, 102787.13, -2.25, -1.83, 0, 2, 15, 164, 36, 34
2590400, 803594, 0.54, -0.14, 0.81, 1115.45, 102786.50, -2.20, -1.84, 0, 2, 15, 107, 38, 34
2590464, 803627, 0.54, -0.14, 0.82, 1115.65, 102783.52, -1.95, -1.87, 0, 2, 22, 102, 39, 34
2590528, 803659, 0.53, -0.14, 0.82, 1115.54, 102782.10, -1.83, -1.85, 0, 2, 16, 36, 32, 34
2590592, 803694, 0.53, -0.15, 0.82, 1115.57, 102781.86, -1.82, -1.85, 0, 2, 21, -53, 20, 34
2590656, 803727, 0.53, -0.14, 0.81, 1115.68, 102784.47, -2.03, -1.83, 0, 2, 25, -110, 2, 34
2590720, 803760, 0.53, -0.15, 0.81, 1115.65, 102781.50, -1.79, -1.85, 0, 2, 43, -124, -15, 34
2590784, 803794, 0.54, -0.15, 0.81, 1115.51, 102778.57, -1.55, -1.85, 0, 2, 49, -120, -17, 34
2590848, 803827, 0.54, -0.15, 0.82, 1115.63, 102786.92, -2.23, -1.82, 0, 2, 48, -110, -18, 34
2590912, 803860, 0.54, -0.14, 0.81, 1115.10, 102783.10, -1.92, -1.84, 0, 2, 38, -103, -25, 34
2590976, 803895, 0.55, -0.14, 0.81, 1115.16, 102780.05, -1.67, -1.85, 0, 2, 31, -77, -21, 34
2591040, 803928, 0.55, -0.14, 0.81, 1115.48, 102782.83, -1.90, -1.81, 0, 2, 28, -69, -19, 34
2591104, 803960, 0.55, -0.14, 0.81, 1115.54, 102784.99, -2.07, -1.83, 0, 2, 29, -62, -23, 34
2591168, 803993, 0.55, -0.14, 0.80, 1115.54, 102780.36, -1.69, -1.86, 0, 2, 24, -54, -25, 34
2591232, 804026, 0.56, -0.14, 0.81, 1115.51, 102782.03, -1.83, -1.86, 0, 2, 27, -7, -20, 34
2591296, 804061, 0.56, -0.14, 0.81, 1115.42, 102784.41, -2.02, -1.88, 0, 2, 14, -52, -26, 34
2591360, 804091, 0.56, -0.14, 0.81, 1115.77, 102784.11, -2.00, -1.88, 0, 2, 3, -71, -31, 34
2591424, 804124, 0.56, -0.14, 0.80, 1115.60, 102780.52, -1.71, -1.89, 0, 2, 10, -52, -33, 34
2591488, 804159, 0.56, -0.14, 0.80, 1115.13, 102784.32, -2.02, -1.88, 0, 2, 5, -65, -39, 34
2591552, 804192, 0.56, -0.14, 0.80, 1115.60, 102779.36, -1.61, -1.90, 0, 2, -2, -86, -37, 34
2591616, 804225, 0.57, -0.14, 0.80, 1115.51, 102783.75, -1.97, -1.90, 0, 2, -2, -71, -37, 34
2591680, 804257, 0.57, -0.14, 0.79, 1115.57, 102781.28, -1.77, -1.89, 0, 2, -4, -50, -35, 34
2591744, 804290, 0.57, -0.14, 0.80, 1115.65, 102782.64, -1.88, -1.87, 0, 2, 0, -9, -34, 34
2591808, 804325, 0.57, -0.14, 0.80, 1115.45, 102784.77, -2.06, -1.87, 0, 2, 5, 3, -26, 34
2591872, 804358, 0.57, -0.14, 0.80, 1115.48, 102785.14, -2.09, -1.88, 0, 2, 2, -2, -28, 34
2591936, 804388, 0.57, -0.14, 0.80, 1116.03, 102781.53, -1.79, -1.89, 0, 2, -11, -20, -34, 34
2592000, 804423, 0.58, -0.14, 0.79, 1115.86, 102782.27, -1.85, -1.88, 0, 2, -15, -9, -28, 34
2592064, 804456, 0.58, -0.14, 0.78, 1115.54, 102778.92, -1.57, -1.88, 0, 2, -11, 27, -24, 34
2592128, 804491, 0.57, -0.14, 0.79, 1115.19, 102779.27, -1.60, -1.88, 0, 2, -1, 60, -16, 34
2592192, 804524, 0.57, -0.14, 0.80, 1115.71, 102780.19, -1.68, -1.85, 0, 2, 0, 52, -21, 34
2592256, 804554, 0.57, -0.15, 0.79, 1115.68, 102777.83, -1.48, -1.84, 0, 2, -2, 26, -28, 34
2592320, 804589, 0.57, -0.14, 0.79, 1115.86, 102780.25, -1.69, -1.83, 0, 2, -4, 20, -25, 34
2592384, 804622, 0.58, -0.14, 0.79, 1115.65, 102784.10, -2.00, -1.82, 0, 2, 1, 60, -23, 34
2592448, 804657, 0.57, -0.14, 0.79, 1115.68, 102782.16, -1.84, -1.82, 0, 2, 4, 50, -20, 34
2592512, 804687, 0.57, -0.15, 0.79, 1115.63, 102783.46, -1.94, -1.82, 0, 2, 11, 86, -18, 34
2592576, 804720, 0.57, -0.14, 0.79, 1115.39, 102778.28, -1.52, -1.83, 0, 2, 14, 77, -26, 34
2592640, 804755, 0.57, -0.14, 0.80, 1115.89, 102778.28, -1.52, -1.80, 0, 2, 22, 73, -21, 34
2592704, 804788, 0.57, -0.14, 0.80, 1115.83, 102786.24, -2.18, -1.78, 0, 2, 14, 48, -25, 34
2592768, 804818, 0.57, -0.14, 0.80, 1115.86, 102780.83, -1.73, -1.80, 0, 2, 11, 12, -26, 34
2592832, 804851, 0.57, -0.14, 0.79, 1115.71, 102779.89, -1.65, -1.79, 0, 2, 13, 66, -19, 34
2592896, 804884, 0.57, -0.14, 0.80, 1115.68, 102779.27, -1.60, -1.79, 0, 2, 10, 51, -17, 34
2592960, 804919, 0.57, -0.14, 0.79, 1115.95, 102783.05, -1.91, -1.77, 0, 2, 8, 47, -21, 34
2593024, 804950, 0.57, -0.14, 0.79, 1116.21, 102786.83, -2.22, -1.78, 0, 2, 10, 50, -18, 34
2593088, 804982, 0.58, -0.14, 0.78, 1115.89, 102786.36, -2.19, -1.80, 0, 2, 16, 81, -10, 34
2593152, 805017, 0.58, -0.14, 0.77, 1115.57, 102777.53, -1.46, -1.80, 0, 2, 49, 195, 1, 34
2593216, 805050, 0.58, -0.14, 0.79, 1115.30, 102781.55, -1.79, -1.77, 0, 2, 69, 297, 17, 34
2593280, 805083, 0.57, -0.14, 0.81, 1116.01, 102781.75, -1.81, -1.77, 0, 2, 62, 355, 28, 34
2593344, 805115, 0.56, -0.14, 0.83, 1115.77, 102782.96, -1.91, -1.77, 0, 2, 38, 292, 40, 34
2593408, 805148, 0.58, -0.14, 0.77, 1115.60, 102776.19, -1.35, -1.79, 0, 2, 56, 486, 66, 34
2593472, 805183, 0.55, -0.14, 0.83, 1115.33, 102777.88, -1.49, -1.77, 0, 2, 57, 772, 124, 34
2593536, 805216, 0.53, -0.14, 0.86, 1115.54, 102780.94, -1.74, -1.77, 0, 2, 5, 488, 97, 34
2593600, 805249, 0.53, -0.15, 0.82, 1115.65, 102779.47, -1.62, -1.78, 0, 2, -26, 150, 53, 34
2593664, 805283, 0.52, -0.15, 0.83, 1115.25, 102781.42, -1.78, -1.77, 0, 2, 38, 199, 60, 34
2593728, 805316, 0.52, -0.14, 0.82, 1115.63, 102785.19, -2.09, -1.76, 0, 2, 44, -91, 18, 34
2593792, 805351, 0.53, -0.15, 0.83, 1115.65, 102783.22, -1.93, -1.78, 0, 2, 74, 17, 24, 34
2593856, 805384, 0.53, -0.14, 0.83, 1115.51, 102782.89, -1.90, -1.78, 0, 2, 55, -92, 13, 34
2593920, 805416, 0.54, -0.14, 0.81, 1115.45, 102785.63, -2.12, -1.79, 0, 2, 34, -187, 10, 34
2593984, 805451, 0.54, -0.14, 0.83, 1115.51, 102775.10, -1.26, -1.82, 0, 2, 41, 12, 40, 34
2594048, 805484, 0.54, -0.14, 0.83, 1115.60, 102785.13, -2.08, -1.78, 0, 2, 25, -20, 39, 34
2594112, 805517, 0.54, -0.14, 0.80, 1115.54, 102778.92, -1.57, -1.80, 0, 2, 24, -1, 37, 34
2594176, 805552, 0.53, -0.14, 0.83, 1115.22, 102781.36, -1.78, -1.79, 0, 2, 28, 24, 28, 34
2594240, 805582, 0.54, -0.14, 0.82, 1115.57, 102782.16, -1.84, -1.80, 0, 2, 27, -45, 6, 34
2594304, 805615, 0.54, -0.14, 0.80, 1115.48, 102784.27, -2.01, -1.80, 0, 2, 45, -30, -1, 34
2594368, 805650, 0.54, -0.15, 0.82, 1115.65, 102784.67, -2.05, -1.79, 0, 2, 55, -2, -8, 34
2594432, 805683, 0.54, -0.15, 0.82, 1115.42, 102784.99, -2.07, -1.78, 0, 2, 59, -14, -4, 34
2594496, 805718, 0.54, -0.15, 0.82, 1115.54, 102787.00, -2.24, -1.81, 0, 2, 36, -70, -18, 34
2594560, 805748, 0.55, -0.14, 0.81, 1115.57, 102785.33, -2.10, -1.83, 0, 2, 34, -72, -21, 34
2594624, 805781, 0.54, -0.14, 0.81, 1115.54, 102783.25, -1.93, -1.85, 0, 2, 26, -103, -21, 34
2594688, 805816, 0.55, -0.14, 0.82, 1115.77, 102784.11, -2.00, -1.85, 0, 2, 26, -146, -23, 34
2594752, 805847, 0.56, -0.14, 0.81, 1115.65, 102781.78, -1.81, -1.88, 0, 2, 14, -175, -29, 34
2594816, 805879, 0.56, -0.14, 0.81, 1115.83, 102778.14, -1.51, -1.90, 0, 2, 14, -142, -28, 34
2594880, 805912, 0.56, -0.14, 0.81, 1115.83, 102785.08, -2.08, -1.89, 0, 2, 5, -147, -33, 34
2594944, 805945, 0.56, -0.14, 0.81, 1115.86, 102781.71, -1.80, -1.91, 0, 2, -7, -162, -34, 34
2595008, 805978, 0.57, -0.14, 0.79, 1116.01, 102781.17, -1.76, -1.91, 0, 2, -6, -110, -29, 34
2595072, 806010, 0.57, -0.14, 0.79, 1115.98, 102781.38, -1.78, -1.89, 0, 2, -3, -60, -24, 34
2595136, 806045, 0.57, -0.14, 0.79, 1115.92, 102782.13, -1.84, -1.89, 0, 2, 5, -28, -23, 34
2595200, 806078, 0.57, -0.14, 0.80, 1115.92, 102784.74, -2.05, -1.88, 0, 2, 7, -13, -28, 34
2595264, 806111, 0.57, -0.14, 0.80, 1115.92, 102782.13, -1.84, -1.88, 0, 2, -3, -27, -30, 34
2595328, 806144, 0.58, -0.14, 0.80, 1115.98, 102784.55, -2.04, -1.91, 0, 2, -6, -24, -29, 34
2595392, 806176, 0.58, -0.14, 0.79, 1115.92, 102780.41, -1.70, -1.91, 0, 2, -13, -12, -28, 34
2595456, 806211, 0.58, -0.14, 0.79, 1115.74, 102778.53, -1.54, -1.91, 0, 2, -9, 11, -18, 34
2595520, 806244, 0.58, -0.14, 0.79, 1115.68, 102783.89, -1.98, -1.90, 0, 2, -6, 35, -15, 34
2595584, 806277, 0.58, -0.14, 0.79, 1115.89, 102784.92, -2.07, -1.91, 0, 2, 1, 49, -16, 34
2595648, 806311, 0.57, -0.14, 0.79, 1115.86, 102780.25, -1.69, -1.91, 0, 2, 7, 65, -17, 34
2595712, 806344, 0.57, -0.14, 0.79, 1115.57, 102787.92, -2.31, -1.89, 0, 2, 8, 55, -22, 34
2595776, 806377, 0.58, -0.14, 0.79, 1115.48, 102779.66, -1.63, -1.90, 0, 2, 9, 44, -23, 34
2595840, 806412, 0.58, -0.14, 0.79, 1115.54, 102784.11, -2.00, -1.87, 0, 2, 8, 43, -20, 34
2595904, 806445, 0.58, -0.14, 0.79, 1115.68, 102777.25, -1.44, -1.87, 0, 2, 16, 56, -19, 34
2595968, 806477, 0.57, -0.14, 0.80, 1115.39, 102775.99, -1.34, -1.84, 0, 2, 15, 53, -17, 34
2596032, 806512, 0.58, -0.14, 0.79, 1115.57, 102781.28, -1.77, -1.81, 0, 2, 10, 37, -24, 34
2596096, 806545, 0.58, -0.14, 0.79, 1115.60, 102781.96, -1.82, -1.81, 0, 2, 20, 58, -17, 34
2596160, 806580, 0.58, -0.14, 0.79, 1115.63, 102786.35, -2.18, -1.82, 0, 2, 21, 61, -16, 34
2596224, 806612, 0.57, -0.15, 0.79, 1115.33, 102777.30, -1.44, -1.83, 0, 2, 14, 42, -16, 34
2596288, 806643, 0.58, -0.14, 0.79, 1115.74, 102780.85, -1.73, -1.81, 0, 2, 30, 112, -8, 34
2596352, 806678, 0.57, -0.14, 0.79, 1115.86, 102783.14, -1.92, -1.81, 0, 2, 36, 121, -7, 34
2596416, 806711, 0.57, -0.14, 0.80, 1115.95, 102784.77, -2.06, -1.82, 0, 2, 37, 96, -6, 34
2596480, 806744, 0.58, -0.14, 0.80, 1115.45, 102778.13, -1.51, -1.83, 0, 2, 37, 99, -7, 34
2596544, 806776, 0.58, -0.14, 0.77, 1115.77, 102781.80, -1.81, -1.80, 0, 2, 50, 157, 8, 34
2596608, 806809, 0.58, -0.14, 0.77, 1115.71, 102784.52, -2.03, -1.80, 0, 2, 86, 431, 39, 34
2596672, 806844, 0.57, -0.15, 0.81, 1115.86, 102782.85, -1.90, -1.80, 0, 2, 85, 635, 78, 34
2596736, 806875, 0.55, -0.15, 0.83, 1115.71, 102782.21, -1.84, -1.81, 0, 2, 42, 560, 91, 34
2596800, 806907, 0.54, -0.13, 0.86, 1115.95, 102782.47, -1.87, -1.82, 0, 2, -11, 410, 89, 34
2596864, 806942, 0.54, -0.14, 0.83, 1115.71, 102779.61, -1.63, -1.82, 0, 2, -37, 169, 69, 34
2596928, 806975, 0.54, -0.14, 0.80, 1115.42, 102777.19, -1.43, -1.80, 0, 2, -7, 141, 62, 34
2596992, 807010, 0.53, -0.14, 0.80, 1115.68, 102780.14, -1.68, -1.78, 0, 2, 20, 52, 39, 34
2597056, 807041, 0.53, -0.14, 0.82, 1115.86, 102780.25, -1.69, -1.75, 0, 2, 50, 50, 30, 34
2597120, 807073, 0.53, -0.14, 0.83, 1116.03, 102781.24, -1.77, -1.76, 0, 2, 35, -113, 0, 34
2597184, 807108, 0.54, -0.14, 0.82, 1115.92, 102787.33, -2.27, -1.74, 0, 2, 31, -179, -14, 34
2597248, 807141, 0.56, -0.14, 0.80, 1115.74, 102781.13, -1.75, -1.78, 0, 2, 33, -85, 1, 34
2597312, 807174, 0.56, -0.14, 0.81, 1115.98, 102781.96, -1.82, -1.81, 0, 2, 27, -4, 18, 34
